"","Easting","Northing","Purprice","BldIntWr","BldPostW","Bld60s","Bld70s","Bld80s","TypDetch","TypSemiD","TypFlat","GarSingl","GarDoubl","Tenfree","CenHeat","BathTwo","BedTwo","BedThree","BedFour","BedFive","NewPropD","FlorArea","NoCarHh","CarspP","ProfPct","UnskPct","RetiPct","Saleunem","Unemploy","PopnDnsy"
"24851",538600,190700,117500,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,166.25489941,21.5517,42.2601,5.8824,11.7647,29.4118,4.1543,45.44536,5.5
"24852",542300,188200,100000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,94.737428715,27.1111,45.6376,6.25,6.25,37.5,7.1918,18.26022,11.14058
"24853",540000,191300,78000,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,55.727899244,8.2645,49.0119,5.8824,0,35.2941,3.7838,53.77818,5.67261
"24854",538700,194900,76000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,131,18.75,46.5466,27.2727,0,0,8.6538,1.41385,6.2069
"24855",537400,189900,118000,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,109.22668252,15.7143,46.5686,20,0,70,5.036,26.02303,7.42574
"24857",535700,185700,47500,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,49,25.1185,58.7601,25,8.3333,41.6667,5.3333,31.50224,3.29457
"24858",537900,186900,99000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,111.27003882,4.3062,64.6421,10.5263,0,5.2632,2.4465,34.97264,8.62832
"24859",537900,195200,69000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,86,6.6351,61.3162,14.2857,0,50,4.2105,33.81702,6.03448
"24860",538600,185900,49000,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,128.91720692,62.9268,24.8619,0,10,90,20.8,6.69072,9.92908
"24870",531400,188300,70000,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,123,7.8431,59.1549,0,0,50,2.8986,0.42387,3.35821
"24871",534700,185000,40000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,73,34.1232,47.2689,9.0909,0,90.9091,3.7657,24.80454,5.88235
"24872",538000,187100,43000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,57.864135382,6.4865,54.3307,6.25,0,6.25,4.1667,25.05827,5.08475
"24873",532600,187200,157000,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,241.48756339,19.457,51.2104,16.6667,0,58.3333,3.3582,39.68087,6.19469
"24875",534800,186500,115000,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,153.25172292,8.377,46.7687,5.8824,5.8824,5.8824,6.6667,15.89258,8.32158
"24982",524500,173200,94000,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,107.18332621,35,36.8539,0,0,26.6667,7.5099,13.57754,10.68091
"24985",524700,173200,46500,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,76.068582468,19.0476,38.1156,27.2727,0,27.2727,11.2554,71.68655,9.70018
"25026",529300,187300,195000,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,187.61726079,9.5238,51.3669,22.2222,0,27.7778,5.2632,8.46483,6.4877
"25028",527900,185500,92000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,84.985046347,42.8571,40.4396,12.5,0,100,10.2564,65.4844,10.21898
"25029",525800,176300,61500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.015882451,13.5417,49.5763,14.2857,0,42.8571,7.0922,45.62717,8.58586
"25030",548300,188700,77500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,108,49.3274,31.087,0,0,54.5455,9.5041,49.56681,16.37931
"25031",522200,187600,90000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.727899244,16.6667,52.549,0,7.1429,35.7143,3.3898,4.95726,9.79021
"25032",526700,184500,52000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,81.734252224,4.2105,68.3544,16.6667,0,41.6667,4.5627,37.13261,8.11518
"25034",513700,191200,31500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,40.0881,30.6428,0,11.1111,88.8889,11.7647,46.14819,6.47841
"25035",513000,187300,45000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.226310999,15.4506,49.3507,16.6667,0,75,4.2553,59.93551,8.83281
"25037",515600,180000,74000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,94.737428715,29.2929,41.9913,0,9.0909,54.5455,9.5041,91.24422,12.84635
"25038",515600,180000,124000,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,135,12.0219,53.4935,16.6667,0,41.6667,3.4091,27.50191,10.44177
"25039",508400,188300,59250,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50,11.6667,59.2188,20,0,46.6667,4.4818,16.0779,6.53153
"25040",510300,187600,110000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,136.25471365,10.3448,52.8226,25,0,50,2.6549,40.96495,4.12371
"25041",513600,176300,158000,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,121.11530102,21.0046,47.7733,7.1429,7.1429,50,4.8701,44.58691,9.12951
"25042",508400,188000,48000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.371890848,2.8986,57.9946,3.8462,3.8462,0,2.6667,22.77945,6.53951
"25043",530000,193000,58300,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,70.588672376,12.3377,51.79,10,0,40,5.2356,0.11592,6.36943
"25044",532600,193100,98500,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,108,42.1053,26.087,100,0,0,0,54.14691,6.31068
"25045",516500,190000,131000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,139.31974811,33.9623,34.1284,0,0,111.1111,13.879,6.36856,5.13785
"25046",529800,190400,97400,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,111.45579849,66.8367,12.2378,0,0,9.0909,35.6784,72.66283,12.92308
"25047",516500,190300,84500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,86.378243828,10.9756,54.5872,16.6667,0,0,6.8627,24.61362,4.54546
"25049",517600,191000,88000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,90.557836271,7.6471,54.3103,0,0,62.5,5.2265,27.51243,6.95364
"25050",519300,189200,105000,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,103.0966136,33.6957,31.0976,0,0,63.6364,10.3734,0.3307,7.00637
"25051",508400,185600,147000,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,149,30.0448,41.0058,20,13.3333,26.6667,8.9109,73.44815,7.6087
"25053",515000,187300,36500,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,64,41.7143,50.8197,10,0,60,3.3784,13.91868,59.64912
"25063",509500,186300,72000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,78.947857262,60.6965,24.0876,0,16.6667,41.6667,23.6453,30.28152,4.49251
"25070",513500,187900,50000,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,102.16781528,29.9492,33.3333,0,0,45.4545,12.8677,66.27621,5.34188
"25114",543000,186800,100000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,53,31.407,0,10,80,8.3333,31.84847,5.23365
"25119",533400,168300,79500,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,105.4186094,22.2222,40.4412,0,0,11.1111,8.2305,135.1549,10.19678
"25121",537800,165700,75000,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,110,22.2798,45.7447,0,0,33.3333,2.9915,98.48978,8.66511
"25122",533600,168500,80500,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,97.523823677,38.4615,37.9213,15.3846,7.6923,7.6923,14.7321,27.18534,9.86667
"25123",527400,168400,55950,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73,30.5085,39.2377,0,0,30.7692,8.8608,26.19255,8.70445
"25124",532800,169200,71500,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,71.981869857,33.8028,41.2281,5.2632,5.2632,15.7895,3.913,10.0104,7.18563
"25125",533800,166900,70500,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,71.981869857,17.5439,51.3158,0,0,100,6.9444,4.15972,8.4596
"25126",533800,166900,49500,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,50,33.5,36.961,10,0,60,9.1743,39.38055,20.57878
"25135",546500,166300,60500,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,156.03811788,41.1765,31.4079,0,0,22.2222,10.5263,52.99374,30.94556
"25150",528300,188000,30750,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,40.681366448,56.7164,23.8512,8.3333,0,41.6667,15.8537,166.0461,10.7943
"25161",531100,177600,51000,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,69.195474895,39.881,29.3827,0,0,27.2727,9.6618,112.634,10.84337
"25164",525900,185300,76000,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,130.0317649,22.9358,44.3359,0,10.5263,5.2632,10.4615,14.96094,6.25
"25171",530800,164300,63000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,85,11.0497,48.7078,7.6923,0,38.4615,3.0568,27.55185,6.12245
"25173",533200,165100,54000,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,69.659874055,55.2632,24.0642,0,0,40,24.0741,81.12965,20.90164
"25174",531300,159600,94000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,129,41.0256,28.4987,8.3333,0,8.3333,15.1111,90.57565,12.26994
"25176",531000,168600,120000,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,131.14632289,76.8041,11.4537,15.3846,15.3846,23.0769,27.957,53.97485,12.58503
"25184",542900,170000,74500,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,104.95421024,55.8824,17.1703,0,15.3846,30.7692,18.0672,10.60943,4.8
"25185",545900,169500,76525,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,155.20219939,12.5748,46.8085,0,0,25,8.9147,5.67992,9.45454
"25193",518500,175000,115000,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,132.81815986,55,36.6071,0,0,200,5.8824,20.14701,9.56341
"25198",523500,177500,52995,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,91,28.9216,32.0721,0,0,58.3333,8.1395,36.97441,6.25
"25285",517700,167200,60000,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,67,46.1187,38.2629,7.6923,0,53.8462,7.6233,90.20826,5.49451
"25286",516200,177200,225000,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,201.17771627,43.3628,34.7656,0,5.8824,23.5294,9.5941,2.37681,5.55556
"25288",522700,174700,58500,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,77.090260621,46.6981,30.4933,0,0,88.8889,15.7303,108.9051,8.4788
"25290",517000,171600,160000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,106.71892705,6.5421,57.5163,5.2632,0,5.2632,5.2632,28.39186,6.53358
"25292",517400,169600,44500,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,125.3877733,33.9623,31.3726,0,12.5,12.5,12.5475,24.47815,4.21793
"25294",520200,169200,122000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,165.79050025,50.6329,25.2542,7.6923,15.3846,23.0769,13.9623,48.90696,11.9403
"25295",516200,171300,91000,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,100.12445897,56.5056,15.9683,0,0,18.1818,19.9074,19.75732,2.59319
"25297",518900,169100,94700,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,99.845819479,16.9811,43.9803,0,0,7.6923,6.4777,55.45439,5.54529
"25298",518100,171300,125000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,139.96990693,19.6078,41.2523,0,0,18.75,6.9697,28.05887,4.31655
"25300",520000,175700,100000,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,112.38459681,11.0577,45.3781,0,6.6667,33.3333,6.8657,0.76587,8.36364
"25301",518700,166400,78000,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,103,6.1321,61.235,8.3333,0,66.6667,5.0505,35.815,5.54622
"25303",523100,164600,170000,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,162,8.0569,47.563,0,6.6667,20,4.7337,39.06055,10.73446
"25305",518900,169000,53000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,61.300689168,7.6655,51.6129,4,0,0,5.9633,63.68361,10.54945
"25307",519600,169000,80000,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,102.35357494,26.8085,40.2913,8.3333,16.6667,66.6667,7.1429,48.29601,5.28233
"25308",511600,179400,72000,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,129,26.8085,40.2913,8.3333,16.6667,66.6667,7.1429,48.29601,5.28233
"25309",536400,178600,180000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,137.46215147,8.2324,23.6994,47.8155,15.3846,0,6.1644,0.92376,8.91365
"25310",553800,188700,92500,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,102.16781528,17.8899,46.8986,17.6471,11.7647,11.7647,6.5903,88.28466,4.73083
"25311",555100,186900,237500,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,198.6699608,3.8095,61.7329,25,0,0,1.9108,2.37998,5.55556
"25314",553100,184800,65500,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,106.62604722,10.9756,65.0386,9.0909,9.0909,18.1818,1.7544,33.86649,8.73181
"25316",543900,184200,50000,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,56.099418572,31.7972,33.4465,0,6.25,25,11.859,12.97107,2.1978
"25317",543900,184200,78666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,87.307042149,18.6274,42.7495,16.6667,0,66.6667,3.3058,40.28729,6.94445
"25318",553100,185500,51000,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,99.381420318,16.4384,60.1093,0,0,16.6667,2.9703,4.30563,6.86275
"25337",516600,173500,110000,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,95,9.596,44.16,14.2857,0,35.7143,4.644,18.88404,9.62963
"25340",533500,193100,51500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.288168967,30.6358,29.3578,0,0,62.5,11.6788,96.27697,10.70812
"25352",540600,190900,48000,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,95.294707707,34.1232,34.0385,0,0,183.3333,14.4737,39.02972,5.21885
"25354",548500,191200,160000,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,119.35058421,16.1137,46.2766,6.25,6.25,18.75,3.7267,7.26396,6.25
"25357",539500,190700,48000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.944495012,3.3333,58.4906,16.6667,0,0,5.1948,36.90492,7.15789
"25358",543300,186900,83000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,89.16463879,54.1463,30.0905,0,0,260,5.9172,5.65712,2.8866
"25359",541600,191600,44995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.830122787,56.213,23.2143,0,0,128.5714,11.5385,59.25774,7.05882
"25360",525300,174700,65000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,165.79050025,40.2985,24.3698,7.1429,7.1429,42.8571,12.013,6.72599,16.45885
"25361",544000,187100,66000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,5.6338,69.5402,40,0,40,3.125,57.94911,5.77778
"25362",525700,177000,56500,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.573161444,8.9552,52.2472,33.3333,0,66.6667,2.5316,44.40334,9.89247
"25363",540700,190700,44000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.944495012,56.213,23.2143,0,0,128.5714,11.5385,59.25774,7.05882
"25364",543300,186900,145000,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,104.95421024,13.7931,52.7508,25,0,25,3.7975,0.75013,1.57068
"25366",539900,169700,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.204632846,42,40.0424,0,10,15,11.1465,13.20115,6.57143
"25370",534100,181900,57000,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,65.944680772,19.1388,39.9061,7.6923,0,38.4615,6.3253,17.57082,43.27731
"25371",526700,195900,114000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,109.13380269,6.9652,52.0619,28.5714,0,35.7143,2.8674,24.03375,3.68509
"25375",523700,179300,52000,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,76.62586146,51.8325,23.2258,0,0,125,12.5,5.66298,7.07547
"25377",525000,181500,90000,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,101.23901696,6.2069,61.4776,25,0,75,4.6632,24.82146,4.15094
"25378",514900,185000,59000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,43.9153,34.4173,0,0,27.2727,9.5477,47.77,6.20155
"25379",537700,175900,84000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,16.5094,44.9168,0,9.0909,36.3636,5.9859,47.44424,15.24064
"25380",527300,181200,97000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,104.76845058,9.375,44.3586,0,0,4.7619,3.5912,2.09056,5.81818
"25381",517000,179300,58000,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,73,17.1053,49.7487,13.3333,0,40,1.6447,26.50883,7.04918
"25382",525400,182500,69950,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,99.381420318,11.7021,50.7407,0,0,75,6.7961,3.22251,8.56423
"25483",531200,183200,41000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,76,14.5455,45.9397,20,0,60,6.6038,25.85591,6.20915
"25777",524100,188200,97000,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,174.14968514,27.673,39.3035,0,18.1818,27.2727,7.3529,8.97642,4.94234
"25840",522900,175100,30500,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,89,26.087,37.6106,0,0,21.4286,7.9167,62.80804,3.7037
"25997",539600,168000,87500,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,113.87067412,9.7345,50.365,0,0,150,11.3636,15.31038,4.56274
"25999",539700,168100,55000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,108,5.5276,47.7431,0,0,26.6667,4.1543,105.9436,9.35673
"26009",512300,177300,110000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,122,8.9041,48.3333,0,0,18.1818,2.6549,4.5723,14.01425
"26012",508700,174100,137000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,145,10.3306,43.6185,5.2632,5.2632,26.3158,4.5673,36.03371,9.56023
"26059",535800,173600,148500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,118,30.5785,37.4194,0,0,50,8.1395,16.33244,29.48718
"26095",535500,170100,57250,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,96,19.6891,41.7722,0,0,46.1539,3.1802,1.1902,7.45342
"26116",535500,170100,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,14.5455,54.7216,0,0,54.5455,1.7699,24.07548,6.875
"26117",535500,170100,40000,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,73,51.8018,17.7143,0,18.1818,36.3636,23.1076,118.2813,3.92562
"26547",524500,183400,52000,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,113,51.5418,27.5154,0,25,187.5,8.6957,64.30453,6.55391
"26586",532600,170600,50950,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65,68.2796,17.5258,12.5,0,87.5,18.4397,40.47291,4.22018
"26669",531200,194900,153000,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,169.22705404,53.6946,24.622,10,30,60,14.433,43.99172,2.3845
"26671",507500,183000,59000,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,100,56.0185,24.1685,0,10,50,14.9573,65.70352,8.97436
"26672",507800,182800,91000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,99.381420318,19.6,54.4093,11.1111,0,33.3333,4.5455,42.59011,10.13289
"26673",511500,182400,115000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,136,20.2128,47.166,16.6667,0,25,6.1069,38.30772,3.72168
"26674",510300,186500,73000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,78.019058942,26.1364,44.3374,0,0,66.6667,4.4053,44.85469,8.68825
"26675",507600,183500,75000,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,86.842642989,30.4878,33.4385,0,21.4286,35.7143,7.6923,40.38638,4.87365
"26676",507800,186200,69000,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,84.056248026,15.7407,50,11.1111,0,133.3333,2.6415,5.82747,9.01408
"26678",509800,181800,69000,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,69,13.3333,52.6316,10,10,40,4.1451,26.60497,7.46528
"26679",509800,181800,147000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,155,14.5923,43.4251,4.5455,0,0,5.5814,59.33331,15.88367
"26680",506500,182900,57500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,80,20.4082,41.2451,0,0,35.7143,4.3614,32.07431,4.40098
"26681",508700,177500,120000,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,92.879832073,24.8781,40.9774,0,0,25,3.5336,31.91679,2.35081
"26682",507900,186100,142000,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,156.9669162,37.0833,36.9416,0,6.25,31.25,5.7692,94.13313,6.29371
"26683",507200,186300,43000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.436739546,11.0687,50.4621,0,0,228.5714,10.5263,29.64829,4.0493
"26684",533000,189400,105000,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,88.23584047,15.5039,51.5432,0,0,116.6667,2.7397,0.63878,3.67893
"26686",540100,192300,59000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,102.16781528,7.1429,33.9552,0,0,0,5.2846,3.02722,10.6383
"26687",534200,190200,66000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,70.588672376,8.2192,52.4272,16.6667,0,16.6667,5.1282,36.30128,3.38983
"26688",533200,189300,60000,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,86,20.9677,46.1539,0,0,100,10,1.86407,5.49683
"26690",533300,188900,65500,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,81.734252224,57.8947,21.9697,7.6923,7.6923,53.8462,11.2069,20.87442,4.662
"26691",532200,190900,63500,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,81.734252224,57.8947,21.9697,7.6923,7.6923,53.8462,11.2069,20.87442,4.662
"26692",532200,190900,61000,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,74.303865659,61.2245,19.4323,0,11.1111,111.1111,16.2437,4.69533,3.7325
"26693",534000,192900,65000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,84.520647187,14.8148,45.122,13.3333,0,20,2.7132,9.23884,62.37425
"26694",534900,193500,79250,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,87.307042149,65.4545,17.765,0,0,25,18.0328,5.77084,5.22876
"26695",535200,193700,67500,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,98.54550183,40.4959,29.5133,0,18.1818,36.3636,17.1233,11.8565,8.16667
"26696",533000,189000,80000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,172.75648766,24.3698,40.3727,0,5.2632,26.3158,6.9971,16.45418,64.52703
"26697",522200,183300,75000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,102.16781528,8.8983,22.4719,40.0419,7.6923,7.6923,6.962,1.30365,1.2987
"26698",533900,188900,60000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,95.201827875,34.4156,36.0434,0,0,10,4,42.88445,4.16667
"26699",528500,190700,54500,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,103.3752531,22,39.5115,0,0,5,12.7778,34.60839,7.34266
"26700",530900,192700,86000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92.972711905,10.7843,56.9288,50,0,12.5,3.0769,59.26268,3.72168
"26701",532100,185500,118000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,144.42813887,12.9771,55.3398,0,0,37.5,5.4217,44.73639,6.02679
"26702",529300,186000,129950,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,106.81180688,53.6364,25,0,25,112.5,17.3469,4.76202,2.9703
"26703",529500,194300,58000,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,119.25770438,18.5185,50.3401,20,0,0,7.4074,20.39943,4.32432
"26704",534400,186600,129000,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,193,19.0871,39.2638,0,5.8824,35.2941,9.4225,58.86669,5.62061
"26709",516100,173100,156500,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,149.07213048,30.734,33.9893,5.5556,11.1111,16.6667,10.3943,16.46223,8.54037
"26710",511600,181900,70000,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,71,22.8814,52.5597,0,10,30,3.5211,15.64244,2.98063
"26711",514200,172700,143000,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,102.63221444,37.0833,33.2762,0,0,50,10.7692,1.5339,9.40919
"26712",516500,171300,57500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,72.446269017,9.8655,50.2439,5.5556,5.5556,16.6667,6.4024,11.33317,2.59965
"26714",512200,180500,86500,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,80,26.6667,46.5632,7.1429,0,57.1429,5.8252,74.71729,3.22581
"26716",519600,170500,60500,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,92,68.6487,12.7135,0,0,22.2222,30.89,72.83708,3.19328
"26719",509900,173600,98000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,89,21.2903,41.0758,20,0,20,11.3636,25.45202,3.83912
